event_type,ts_ns,best_bid,best_ask,bid_size,ask_size,trade_price,trade_size,trade_side
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.22210348,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.22210348,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.22210348,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.22210348,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.22210348,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.22210348,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.22210348,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.22210348,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.22210348,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.22210348,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.22210348,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.22210348,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.22210348,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.22210348,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.22210348,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.22210348,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.22210348,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.22210348,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757147552000,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757206609300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757266444900,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757266444900,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757266444900,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757266444900,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757266444900,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757266444900,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757266444900,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757266444900,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757266444900,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757266444900,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757266444900,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757266444900,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757266444900,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757266444900,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757266444900,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757266444900,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757266444900,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757266444900,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757327371500,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757385703400,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757385703400,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757385703400,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757385703400,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757385703400,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757385703400,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757385703400,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757385703400,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757385703400,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757385703400,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757385703400,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757385703400,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757385703400,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757385703400,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757385703400,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757385703400,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757385703400,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757385703400,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757385703400,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757385703400,66187.23,66187.24,0.03420277,0.2273915,0,0,
trade,1784621757399011500,66187.23,66187.24,0.03420277,0.2273915,66187.23,5e-08,b
quote,1784621757445350300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757445350300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757445350300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757445350300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757445350300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757445350300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757445350300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757445350300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757445350300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757445350300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757445350300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757445350300,66187.23,66187.24,0.03420277,0.2273915,0,0,
quote,1784621757445350300,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757445350300,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757445350300,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757445350300,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757445350300,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757505650700,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757505650700,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757505650700,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757505650700,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757505650700,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757505650700,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757505650700,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757505650700,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757505650700,66187.23,66187.24,0.03420272,0.2273915,0,0,
trade,1784621757518281800,66187.23,66187.24,0.03420272,0.2273915,66187.24,0.00149542,a
quote,1784621757560008900,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757560008900,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757560008900,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757560008900,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757560008900,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757560008900,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757560008900,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757560008900,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757560008900,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757560008900,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757560008900,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757560008900,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757560008900,66187.23,66187.24,0.03420272,0.2273915,0,0,
quote,1784621757560008900,66187.23,66187.24,0.03420272,0.22589608,0,0,
quote,1784621757560008900,66187.23,66187.24,0.03420272,0.22589608,0,0,
quote,1784621757616613200,66187.23,66187.24,0.03420272,0.22589608,0,0,
quote,1784621757616613200,66187.23,66187.24,0.03420272,0.22589608,0,0,
quote,1784621757616613200,66187.23,66187.24,0.03420272,0.22589608,0,0,
quote,1784621757616613200,66187.23,66187.24,0.03420272,0.22589608,0,0,
quote,1784621757616613200,66187.23,66187.24,0.03420272,0.22589608,0,0,
quote,1784621757616613200,66187.23,66187.24,0.03420272,0.22589608,0,0,
quote,1784621757616613200,66187.23,66187.24,0.03420272,0.22589608,0,0,
quote,1784621757616613200,66187.23,66187.24,0.03420272,0.22589608,0,0,
quote,1784621757616613200,66187.23,66187.24,0.03420272,0.22589608,0,0,
quote,1784621757616613200,66187.23,66187.24,0.03420272,0.22589608,0,0,
quote,1784621757616613200,66187.23,66187.24,0.03420272,0.24710896,0,0,
quote,1784621757677625900,66187.23,66187.24,0.03420272,0.24710896,0,0,
quote,1784621757677625900,66187.23,66187.24,0.03420272,0.24710896,0,0,
quote,1784621757677625900,66187.23,66187.24,0.03420272,0.24710896,0,0,
quote,1784621757677625900,66187.23,66187.24,0.03420272,0.24710896,0,0,
quote,1784621757677625900,66187.23,66187.24,0.03420272,0.24710896,0,0,
quote,1784621757677625900,66187.23,66187.24,0.03420272,0.24710896,0,0,
quote,1784621757677625900,66187.23,66187.24,0.03420272,0.24710896,0,0,
quote,1784621757677625900,66187.23,66187.24,0.03420272,0.24710896,0,0,
quote,1784621757677625900,66187.23,66187.24,0.03420272,0.24710896,0,0,
quote,1784621757677625900,66187.23,66187.24,0.03420272,0.24710896,0,0,
quote,1784621757677625900,66187.23,66187.24,0.03420272,0.24710896,0,0,
quote,1784621757677625900,66187.23,66187.24,0.03420272,0.24710896,0,0,
quote,1784621757677625900,66187.23,66187.24,0.03420272,0.24710896,0,0,
quote,1784621757736679900,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757736679900,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757736679900,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757736679900,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757736679900,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757736679900,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757788094600,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757788094600,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757788094600,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757788094600,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757788094600,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757788094600,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757788094600,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757788094600,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757788094600,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757788094600,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757788094600,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757788094600,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757788094600,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757788094600,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757788094600,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757788094600,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757788094600,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757788094600,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757788094600,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757788094600,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757788094600,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757788094600,66187.23,66187.24,0.03437888,0.24710896,0,0,
trade,1784621757839448500,66187.23,66187.24,0.03437888,0.24710896,66187.23,3e-08,b
quote,1784621757845476500,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757845476500,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757845476500,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757845476500,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757845476500,66187.23,66187.24,0.03437888,0.24710896,0,0,
quote,1784621757845476500,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757845476500,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757845476500,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757845476500,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757845476500,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757911644900,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757965575000,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757965575000,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757965575000,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757965575000,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757965575000,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757965575000,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757965575000,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757965575000,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621757965575000,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.03437885,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.24710896,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758030922400,66187.23,66187.24,0.09301152,0.07161197,0,0,
trade,1784621758067351700,66187.23,66187.24,0.09301152,0.07161197,66187.24,0.00528802,a
trade,1784621758067496600,66187.23,66187.24,0.09301152,0.07161197,66187.24,0.02121288,a
trade,1784621758067626000,66187.23,66187.24,0.09301152,0.07161197,66187.88,0.01511107,a
trade,1784621758067732300,66187.23,66187.24,0.09301152,0.07161197,66188.57,0.00755417,a
trade,1784621758067822000,66187.23,66187.24,0.09301152,0.07161197,66188.57,0.00755417,a
trade,1784621758067910600,66187.23,66187.24,0.09301152,0.07161197,66188.9,0.00528802,a
trade,1784621758068000000,66187.23,66187.24,0.09301152,0.07161197,66189.84,0.0377067,a
trade,1784621758068089800,66187.23,66187.24,0.09301152,0.07161197,66190.51,0.01929611,a
trade,1784621758069516700,66187.23,66187.24,0.09301152,0.07161197,66190.51,0.04300281,a
quote,1784621758082631300,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758082631300,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758082631300,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758082631300,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758082631300,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758082631300,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758082631300,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758082631300,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758082631300,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758082631300,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758082631300,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758082631300,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758082631300,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758082631300,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758082631300,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758082631300,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758082631300,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758082631300,66187.23,66187.24,0.09301152,0.07161197,0,0,
quote,1784621758082631300,66187.88,66187.24,0.08075321,0.07161197,0,0,
quote,1784621758082631300,66187.88,66187.24,0.08075321,0.07161197,0,0,
quote,1784621758082631300,66187.88,66187.24,0.08075321,0.07161197,0,0,
quote,1784621758082631300,66187.88,66187.24,0.08075321,0.07161197,0,0,
quote,1784621758082631300,66187.88,66187.24,0.08075321,0.07161197,0,0,
quote,1784621758082631300,66187.88,66187.24,0.08075321,0.07161197,0,0,
quote,1784621758082631300,66187.88,66187.24,0.08075321,0.07161197,0,0,
quote,1784621758082631300,66187.88,66187.24,0.08075321,0.07161197,0,0,
