event_idx,ts_ns,best_bid,best_ask,bid_size,ask_size,mid,microprice,spread,imb1,imb5,imb10
128,1784620061775136800,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.668935718453
129,1784620061775136800,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.668935718453
130,1784620061775416600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.668935718453
131,1784620061775416600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.668935718453
132,1784620061775416600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.668935718453
133,1784620061775416600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.668935718453
134,1784620061775416600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.668935718453
135,1784620061775416600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.808667565241
136,1784620061775416600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.808667565241
137,1784620061775416600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.808667565241
138,1784620061775416600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.808667565241
139,1784620061775416600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.808667565241
140,1784620061775416600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.808667565241
141,1784620061775416600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.808667565241
142,1784620061775416600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.818330776284
143,1784620061775416600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.818330776284
144,1784620061777023600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.818330776284
145,1784620061777023600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.818330776284
146,1784620061777023600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.818330776284
147,1784620061777023600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.818330776284
148,1784620061777023600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.818330776284
149,1784620061777023600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.818330776284
150,1784620061777023600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.818242072227
151,1784620061777023600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.974508130759,0.813915856437
152,1784620061777023600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.974508130759,0.813915856437
153,1784620061777023600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.974508130759,0.813915856437
154,1784620061777023600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.974508130759,0.813915856437
155,1784620061777023600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.974508130759,0.816466568428
156,1784620061777023600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.974508130759,0.816466568428
157,1784620061777023600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.974508130759,0.816466568428
158,1784620061777023600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.974508130759,0.816466568428
159,1784620061777023600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.974508130759,0.816466568428
160,1784620061777023600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.974508130759,0.816466568428
161,1784620061777023600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.974508130759,0.816466568428
162,1784620061777023600,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.974508130759,0.816466568428
163,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
164,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
165,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
166,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
167,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
168,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
169,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
170,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
171,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
172,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
173,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
174,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
175,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
176,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
177,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
178,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
179,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
180,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
181,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
182,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
183,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
184,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
185,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
186,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.974936910575,0.816868260392
187,1784620061777023600,66093.65,66093.65,0.02621458,1.7e-05,66093.65,66093.65,0,0.998703852379,0.97473713582,0.817728443517
