snap,ts_ns,side,rank,price,size
126,1784621860195183800,b,0,66204.95,0.0819243
126,1784621860195183800,b,1,66202.64,0.00755257
126,1784621860195183800,b,2,66202,0.0082
126,1784621860195183800,b,3,66201.6,0.00153174
126,1784621860195183800,b,4,66201.24,1.7e-05
126,1784621860195183800,b,5,66201.03,0.00755275
126,1784621860195183800,b,6,66200.1,0.04540639
126,1784621860195183800,b,7,66200.09,0.0156427
126,1784621860195183800,b,8,66200.05,0.001546
126,1784621860195183800,b,9,66200,0.0182
126,1784621860195183800,b,10,66198.4,0.00153174
126,1784621860195183800,b,11,66197.93,0.09070899
126,1784621860195183800,a,0,66204.96,0.23641075
126,1784621860195183800,a,1,66207.62,0.14861892
126,1784621860195183800,a,2,66207.66,0.10491412
126,1784621860195183800,a,3,66208,0.00822597
126,1784621860195183800,a,4,66208.81,0.001546
126,1784621860195183800,a,5,66208.99,0.01510368
126,1784621860195183800,a,6,66210,0.0082
126,1784621860195183800,a,7,66210.84,0.10459952
126,1784621860195183800,a,8,66210.85,0.09070899
126,1784621860195183800,a,9,66210.87,0.0227032
126,1784621860195183800,a,10,66211.55,0.00660799
126,1784621860195183800,a,11,66212,0.0082
127,1784621861294205700,b,0,66204.95,0.03572356
127,1784621861294205700,b,1,66203.62,0.01510492
127,1784621861294205700,b,2,66202,0.0082
127,1784621861294205700,b,3,66201.6,0.00153174
127,1784621861294205700,b,4,66201.24,1.7e-05
127,1784621861294205700,b,5,66200.11,0.09070899
127,1784621861294205700,b,6,66200.1,0.04540639
127,1784621861294205700,b,7,66200.05,0.001546
127,1784621861294205700,b,8,66200,0.0182
127,1784621861294205700,b,9,66199.98,0.00755287
127,1784621861294205700,b,10,66199.44,0.01001703
127,1784621861294205700,b,11,66198.4,0.00153174
127,1784621861294205700,a,0,66204.96,0.24347753
127,1784621861294205700,a,1,66206,0.0082
127,1784621861294205700,a,2,66206.24,0.25601299
127,1784621861294205700,a,3,66206.25,0.09070899
127,1784621861294205700,a,4,66206.29,0.0151043
127,1784621861294205700,a,5,66206.62,0.00528661
127,1784621861294205700,a,6,66206.78,0.12083354
127,1784621861294205700,a,7,66207.66,0.03770514
127,1784621861294205700,a,8,66208,0.00822597
127,1784621861294205700,a,9,66208.81,0.001546
127,1784621861294205700,a,10,66208.85,0.00660826
127,1784621861294205700,a,11,66208.86,0.09070899
128,1784621862583099500,b,0,66204.95,0.0357233
128,1784621862583099500,b,1,66203.62,0.01510492
128,1784621862583099500,b,2,66201.6,0.00153174
128,1784621862583099500,b,3,66201.24,1.7e-05
128,1784621862583099500,b,4,66200.1,0.04540639
128,1784621862583099500,b,5,66200.05,0.001546
128,1784621862583099500,b,6,66200,0.0182
128,1784621862583099500,b,7,66199.98,0.01510574
128,1784621862583099500,b,8,66199.44,0.01001703
128,1784621862583099500,b,9,66198.4,0.00153174
128,1784621862583099500,b,10,66198.33,0.00755306
128,1784621862583099500,b,11,66197.53,1.7e-05
128,1784621862583099500,a,0,66204.96,0.38929769
128,1784621862583099500,a,1,66206,0.0082
128,1784621862583099500,a,2,66206.24,0.25601299
128,1784621862583099500,a,3,66206.25,0.09070899
128,1784621862583099500,a,4,66206.29,0.0151043
128,1784621862583099500,a,5,66206.62,0.00528661
128,1784621862583099500,a,6,66206.78,0.12083354
128,1784621862583099500,a,7,66207.66,0.03770514
128,1784621862583099500,a,8,66208,0.00822597
128,1784621862583099500,a,9,66208.8,0.02
128,1784621862583099500,a,10,66208.81,0.001546
128,1784621862583099500,a,11,66208.85,0.00660826
129,1784621863164186200,b,0,66201.24,1.7e-05
129,1784621863164186200,b,1,66199.98,0.00755287
129,1784621863164186200,b,2,66199.25,0.01196303
129,1784621863164186200,b,3,66198.4,0.00153174
129,1784621863164186200,b,4,66198.33,0.00755306
129,1784621863164186200,b,5,66197.53,1.7e-05
129,1784621863164186200,b,6,66197.01,0.001628
129,1784621863164186200,b,7,66196,0.0082
129,1784621863164186200,b,8,66195.2,0.00153174
129,1784621863164186200,b,9,66195,0.01
129,1784621863164186200,b,10,66194.63,0.00755348
129,1784621863164186200,b,11,66194,0.0082
129,1784621863164186200,a,0,66201.25,0.52833082
129,1784621863164186200,a,1,66201.26,0.29492715
129,1784621863164186200,a,2,66201.59,0.09070899
129,1784621863164186200,a,3,66201.6,0.11890959
129,1784621863164186200,a,4,66201.61,0.03770484
129,1784621863164186200,a,5,66202,0.0082
129,1784621863164186200,a,6,66202.59,0.01510514
129,1784621863164186200,a,7,66202.92,0.0052869
129,1784621863164186200,a,8,66203.6,0.02
129,1784621863164186200,a,9,66203.61,0.2220543
129,1784621863164186200,a,10,66203.62,0.09070899
129,1784621863164186200,a,11,66203.63,0.14354249
130,1784621863623862400,b,0,66197.53,1.7e-05
130,1784621863623862400,b,1,66196.27,0.0075533
130,1784621863623862400,b,2,66195.2,0.00153174
130,1784621863623862400,b,3,66195.01,0.01510688
130,1784621863623862400,b,4,66195,0.01
130,1784621863623862400,b,5,66194.63,0.00755348
130,1784621863623862400,b,6,66193.82,1.7e-05
130,1784621863623862400,b,7,66192.57,0.01636221
130,1784621863623862400,b,8,66192,0.00153174
130,1784621863623862400,b,9,66190.11,1.7e-05
130,1784621863623862400,b,10,66190,0.01
130,1784621863623862400,b,11,66188.8,0.00153174
130,1784621863623862400,a,0,66197.54,0.28583773
130,1784621863623862400,a,1,66197.57,0.00243072
130,1784621863623862400,a,2,66198,0.0082
130,1784621863623862400,a,3,66198.33,0.01132435
130,1784621863623862400,a,4,66198.34,0.03639034
130,1784621863623862400,a,5,66198.83,0.09070899
130,1784621863623862400,a,6,66199.99,0.1261331
130,1784621863623862400,a,7,66200,0.0082
130,1784621863623862400,a,8,66201.26,4.153e-05
130,1784621863623862400,a,9,66201.58,0.08471483
130,1784621863623862400,a,10,66201.59,0.09070899
130,1784621863623862400,a,11,66201.61,0.03770484
131,1784621863923631500,b,0,66190.11,0.03441981
131,1784621863923631500,b,1,66188.78,0.0151083
131,1784621863923631500,b,2,66188.49,0.00151083
131,1784621863923631500,b,3,66188.38,0.0075542
131,1784621863923631500,b,4,66188,0.0082
131,1784621863923631500,b,5,66187.69,5.117e-05
131,1784621863923631500,b,6,66186.7,0.04540639
131,1784621863923631500,b,7,66186.4,1.7e-05
131,1784621863923631500,b,8,66186,0.0082
131,1784621863923631500,b,9,66185.61,0.02
131,1784621863923631500,b,10,66185.6,0.00153174
131,1784621863923631500,b,11,66185.32,0.00010233
131,1784621863923631500,a,0,66190.12,0.25816756
131,1784621863923631500,a,1,66191.95,0.0227032
131,1784621863923631500,a,2,66192,0.0082
131,1784621863923631500,a,3,66192.57,0.01132488
131,1784621863923631500,a,4,66192.58,0.12085946
131,1784621863923631500,a,5,66193.83,0.17953978
131,1784621863923631500,a,6,66194,0.0082
131,1784621863923631500,a,7,66194.24,0.0052876
131,1784621863923631500,a,8,66196,0.0082
131,1784621863923631500,a,9,66196.28,0.09070899
131,1784621863923631500,a,10,66196.47,0.0066095
131,1784621863923631500,a,11,66197.52,0.07749788
132,1784621864743405200,b,0,66190.11,0.04955918
132,1784621864743405200,b,1,66188.78,0.0151083
132,1784621864743405200,b,2,66188.49,0.00151083
132,1784621864743405200,b,3,66188.38,0.0075542
132,1784621864743405200,b,4,66188,0.0082
132,1784621864743405200,b,5,66187.69,5.117e-05
132,1784621864743405200,b,6,66186.4,1.7e-05
132,1784621864743405200,b,7,66186.21,0.001586
132,1784621864743405200,b,8,66186,0.0082
132,1784621864743405200,b,9,66185.6,0.00153174
132,1784621864743405200,b,10,66185.32,0.00010233
132,1784621864743405200,b,11,66185.15,0.01510914
132,1784621864743405200,a,0,66190.12,0.38819026
132,1784621864743405200,a,1,66191.45,0.0151077
132,1784621864743405200,a,2,66191.78,0.00528779
132,1784621864743405200,a,3,66191.93,0.0227032
132,1784621864743405200,a,4,66191.94,0.09060231
132,1784621864743405200,a,5,66191.95,0.0227032
132,1784621864743405200,a,6,66192,0.0082
132,1784621864743405200,a,7,66192.58,0.12085946
132,1784621864743405200,a,8,66193.82,0.14872804
132,1784621864743405200,a,9,66193.83,0.09070899
132,1784621864743405200,a,10,66194,0.0082
132,1784621864743405200,a,11,66194.01,0.00660974
133,1784621866423119600,b,0,66190.11,0.03021239
133,1784621866423119600,b,1,66188.78,0.0151083
133,1784621866423119600,b,2,66188.49,0.00151083
133,1784621866423119600,b,3,66187.69,5.117e-05
133,1784621866423119600,b,4,66186.4,1.7e-05
133,1784621866423119600,b,5,66186.21,0.001586
133,1784621866423119600,b,6,66186,0.0082
133,1784621866423119600,b,7,66185.6,0.00153174
133,1784621866423119600,b,8,66185.32,0.00010233
133,1784621866423119600,b,9,66185.15,0.00755457
133,1784621866423119600,b,10,66185,0.01
133,1784621866423119600,b,11,66183.49,0.0151095
133,1784621866423119600,a,0,66190.12,0.59382933
133,1784621866423119600,a,1,66191.45,0.0151077
133,1784621866423119600,a,2,66191.78,0.00528779
133,1784621866423119600,a,3,66191.9,0.04540639
133,1784621866423119600,a,4,66191.91,0.14475558
133,1784621866423119600,a,5,66191.92,0.09070899
133,1784621866423119600,a,6,66191.93,0.0227032
133,1784621866423119600,a,7,66192,0.0082
133,1784621866423119600,a,8,66192.58,0.12085946
133,1784621866423119600,a,9,66193.82,0.1142192
133,1784621866423119600,a,10,66194,0.0082
133,1784621866423119600,a,11,66194.01,0.00660974
134,1784621868013973900,b,0,66190.11,0.06120697
134,1784621868013973900,b,1,66188.78,0.0151083
134,1784621868013973900,b,2,66188.49,0.00151083
134,1784621868013973900,b,3,66188,0.0082
134,1784621868013973900,b,4,66186.4,1.7e-05
134,1784621868013973900,b,5,66186.21,0.001586
134,1784621868013973900,b,6,66186,0.0082
134,1784621868013973900,b,7,66185.6,0.00153174
134,1784621868013973900,b,8,66185.15,0.01510914
134,1784621868013973900,b,9,66185.01,0.02
134,1784621868013973900,b,10,66185,0.01
134,1784621868013973900,b,11,66183.5,0.02
134,1784621868013973900,a,0,66190.12,0.48121
134,1784621868013973900,a,1,66190.17,0.00305497
134,1784621868013973900,a,2,66191.45,0.0151077
134,1784621868013973900,a,3,66191.78,0.00528779
134,1784621868013973900,a,4,66191.91,0.14475558
134,1784621868013973900,a,5,66191.92,0.09070899
134,1784621868013973900,a,6,66191.93,0.0227032
134,1784621868013973900,a,7,66192,0.0082
134,1784621868013973900,a,8,66192.58,0.12085946
134,1784621868013973900,a,9,66193.82,0.1142192
134,1784621868013973900,a,10,66194,0.0082
134,1784621868013973900,a,11,66194.01,0.00660974
135,1784621869155435500,b,0,66191.43,0.10580293
135,1784621869155435500,b,1,66190.12,0.04540639
135,1784621869155435500,b,2,66190.11,0.01635514
135,1784621869155435500,b,3,66190.01,0.11070886
135,1784621869155435500,b,4,66190,0.0082
135,1784621869155435500,b,5,66188.98,0.09070899
135,1784621869155435500,b,6,66188.49,0.00151083
135,1784621869155435500,b,7,66188,0.0082
135,1784621869155435500,b,8,66186.97,0.09070899
135,1784621869155435500,b,9,66186.4,1.7e-05
135,1784621869155435500,b,10,66186.21,0.001586
135,1784621869155435500,b,11,66186,0.0082
135,1784621869155435500,a,0,66191.44,0.14125913
135,1784621869155435500,a,1,66192.57,0.0721531
135,1784621869155435500,a,2,66192.58,0.12085946
135,1784621869155435500,a,3,66193.1,0.00528774
135,1784621869155435500,a,4,66194.99,0.001643
135,1784621869155435500,a,5,66195.33,0.00660968
135,1784621869155435500,a,6,66196,0.0082
135,1784621869155435500,a,7,66196.18,0.05415327
135,1784621869155435500,a,8,66196.19,0.09070899
135,1784621869155435500,a,9,66197.5,0.02
135,1784621869155435500,a,10,66197.52,0.07749788
135,1784621869155435500,a,11,66197.54,0.0227032
136,1784621870084040700,b,0,66194.74,0.13583799
136,1784621870084040700,b,1,66194,0.0082
136,1784621870084040700,b,2,66193.41,0.01510724
136,1784621870084040700,b,3,66192,0.0082
136,1784621870084040700,b,4,66191.67,0.09825094
136,1784621870084040700,b,5,66191.44,0.09070899
136,1784621870084040700,b,6,66190.13,0.02
136,1784621870084040700,b,7,66190.12,0.04540639
136,1784621870084040700,b,8,66190.11,0.01635514
136,1784621870084040700,b,9,66190.01,0.27809405
136,1784621870084040700,b,10,66190,0.0082
136,1784621870084040700,b,11,66189.78,0.01510808
136,1784621870084040700,a,0,66194.75,0.11856094
136,1784621870084040700,a,1,66195.2,0.15106837
136,1784621870084040700,a,2,66196.08,0.01510664
136,1784621870084040700,a,3,66196.41,0.00528742
136,1784621870084040700,a,4,66196.68,0.001546
136,1784621870084040700,a,5,66197.7,0.0227032
136,1784621870084040700,a,6,66197.71,0.10392092
136,1784621870084040700,a,7,66197.72,0.15106262
136,1784621870084040700,a,8,66198,0.0082
136,1784621870084040700,a,9,66198.64,0.00660928
136,1784621870084040700,a,10,66200,0.0082
136,1784621870084040700,a,11,66200.39,0.10632884
137,1784621872214345000,b,0,66194.74,0.0873755
137,1784621872214345000,b,1,66194.7,0.01098615
137,1784621872214345000,b,2,66194,0.0082
137,1784621872214345000,b,3,66193.41,0.01510724
137,1784621872214345000,b,4,66192,0.0082
137,1784621872214345000,b,5,66190.13,0.02
137,1784621872214345000,b,6,66190.12,0.06540639
137,1784621872214345000,b,7,66190.11,0.01635514
137,1784621872214345000,b,8,66190.02,0.02
137,1784621872214345000,b,9,66190.01,0.22893298
137,1784621872214345000,b,10,66190,0.0082
137,1784621872214345000,b,11,66189.78,0.01510808
137,1784621872214345000,a,0,66194.75,0.13245941
137,1784621872214345000,a,1,66195.2,0.15106837
137,1784621872214345000,a,2,66196.08,0.01510664
137,1784621872214345000,a,3,66196.41,0.00528742
137,1784621872214345000,a,4,66197.67,0.09070899
137,1784621872214345000,a,5,66197.68,0.11845322
137,1784621872214345000,a,6,66197.7,0.0227032
137,1784621872214345000,a,7,66197.72,0.15106262
137,1784621872214345000,a,8,66198,0.0082
137,1784621872214345000,a,9,66198.14,0.001639
137,1784621872214345000,a,10,66198.64,0.00660928
137,1784621872214345000,a,11,66200,0.0082
138,1784621873925195100,b,0,66197.04,0.03470281
138,1784621873925195100,b,1,66197.03,0.03470281
138,1784621873925195100,b,2,66197.02,0.03470281
138,1784621873925195100,b,3,66196.98,0.03470281
138,1784621873925195100,b,4,66196.97,0.03470281
138,1784621873925195100,b,5,66196.96,0.03470281
138,1784621873925195100,b,6,66196.95,0.03470281
138,1784621873925195100,b,7,66194.75,0.01082951
138,1784621873925195100,b,8,66194.7,0.01098615
138,1784621873925195100,b,9,66194,0.0082
138,1784621873925195100,b,10,66193.08,0.00528742
138,1784621873925195100,b,11,66192.68,0.001558
138,1784621873925195100,a,0,66197.05,0.01510984
138,1784621873925195100,a,1,66197.72,0.15106262
138,1784621873925195100,a,2,66198.4,0.00153174
138,1784621873925195100,a,3,66200,0.0082
138,1784621873925195100,a,4,66201.24,1.7e-05
138,1784621873925195100,a,5,66201.26,4.153e-05
138,1784621873925195100,a,6,66201.45,0.001558
138,1784621873925195100,a,7,66201.56,0.09070899
138,1784621873925195100,a,8,66201.6,0.00153174
138,1784621873925195100,a,9,66202,0.0082
138,1784621873925195100,a,10,66202.49,5.82e-05
138,1784621873925195100,a,11,66203.52,0.04540639
139,1784621876084539300,b,0,66197.04,0.07520313
139,1784621876084539300,b,1,66197.03,0.03470281
139,1784621876084539300,b,2,66197.02,0.03470281
139,1784621876084539300,b,3,66196.98,0.03470281
139,1784621876084539300,b,4,66196.97,0.03470281
139,1784621876084539300,b,5,66196.96,0.03470281
139,1784621876084539300,b,6,66196.95,0.03470281
139,1784621876084539300,b,7,66195.71,0.01510672
139,1784621876084539300,b,8,66195.38,0.00528724
139,1784621876084539300,b,9,66194,0.0082
139,1784621876084539300,b,10,66193.15,0.00660905
139,1784621876084539300,b,11,66192.68,0.001558
139,1784621876084539300,a,0,66197.05,0.1130489
139,1784621876084539300,a,1,66197.7,0.09070899
139,1784621876084539300,a,2,66197.71,0.1435533
139,1784621876084539300,a,3,66197.72,0.15106262
139,1784621876084539300,a,4,66198.01,0.07500259
139,1784621876084539300,a,5,66198.38,0.0151061
139,1784621876084539300,a,6,66198.4,0.00153174
139,1784621876084539300,a,7,66199.01,0.07500259
139,1784621876084539300,a,8,66200,0.0082
139,1784621876084539300,a,9,66201.24,1.7e-05
139,1784621876084539300,a,10,66201.26,4.153e-05
139,1784621876084539300,a,11,66201.45,0.001558
140,1784621879663074900,b,0,66197.04,0.07528958
140,1784621879663074900,b,1,66197.03,0.03470281
140,1784621879663074900,b,2,66197.02,0.03470281
140,1784621879663074900,b,3,66196.98,0.03470281
140,1784621879663074900,b,4,66196.97,0.03470281
140,1784621879663074900,b,5,66196.96,0.03470281
140,1784621879663074900,b,6,66196.95,0.03470281
140,1784621879663074900,b,7,66195.71,0.01510672
140,1784621879663074900,b,8,66195.54,0.00986703
140,1784621879663074900,b,9,66195.38,0.00528724
140,1784621879663074900,b,10,66194,0.0082
140,1784621879663074900,b,11,66193.15,0.00660905
140,1784621879663074900,a,0,66197.05,0.1623402
140,1784621879663074900,a,1,66197.69,0.30623234
140,1784621879663074900,a,2,66197.7,0.11341219
140,1784621879663074900,a,3,66197.71,0.1208501
140,1784621879663074900,a,4,66197.72,0.15106262
140,1784621879663074900,a,5,66198.01,0.07500259
140,1784621879663074900,a,6,66198.38,0.0151061
140,1784621879663074900,a,7,66198.4,0.00153174
140,1784621879663074900,a,8,66199.01,0.07500259
140,1784621879663074900,a,9,66200,0.0082
140,1784621879663074900,a,10,66201.24,1.7e-05
140,1784621879663074900,a,11,66201.26,4.153e-05
141,1784621879966008300,b,0,66190.43,0.03460281
141,1784621879966008300,b,1,66190.42,0.03460281
141,1784621879966008300,b,2,66189.09,0.02360535
141,1784621879966008300,b,3,66188.51,0.00660951
141,1784621879966008300,b,4,66188.49,0.00151083
141,1784621879966008300,b,5,66187.28,0.001636
141,1784621879966008300,b,6,66186.4,1.7e-05
141,1784621879966008300,b,7,66186,0.0082
141,1784621879966008300,b,8,66185.6,0.00153174
141,1784621879966008300,b,9,66185,0.01
141,1784621879966008300,b,10,66184,0.0082
141,1784621879966008300,b,11,66182.69,1.7e-05
141,1784621879966008300,a,0,66190.44,0.04040984
141,1784621879966008300,a,1,66190.56,0.09070899
141,1784621879966008300,a,2,66190.57,0.17357608
141,1784621879966008300,a,3,66190.58,0.12086311
141,1784621879966008300,a,4,66192.08,0.0227032
141,1784621879966008300,a,5,66192.09,0.03771205
141,1784621879966008300,a,6,66192.41,0.13217204
141,1784621879966008300,a,7,66194,0.0082
141,1784621879966008300,a,8,66194.05,0.10382521
141,1784621879966008300,a,9,66194.06,0.12085676
141,1784621879966008300,a,10,66194.58,0.07500259
141,1784621879966008300,a,11,66195.14,0.09070899
142,1784621880853783100,b,0,66189.09,0.10856027
142,1784621880853783100,b,1,66188.49,0.00151083
142,1784621880853783100,b,2,66188,0.0082
142,1784621880853783100,b,3,66187.76,0.01510854
142,1784621880853783100,b,4,66186.4,1.7e-05
142,1784621880853783100,b,5,66186,0.0082
142,1784621880853783100,b,6,66185.79,0.04540639
142,1784621880853783100,b,7,66185.78,0.00755449
142,1784621880853783100,b,8,66185.6,0.00153174
142,1784621880853783100,b,9,66185.01,0.02
142,1784621880853783100,b,10,66185,0.01
142,1784621880853783100,b,11,66184.13,0.01510936
142,1784621880853783100,a,0,66189.1,0.02657725
142,1784621880853783100,a,1,66190.11,0.0227032
142,1784621880853783100,a,2,66190.43,0.01510792
142,1784621880853783100,a,3,66190.55,0.21497226
142,1784621880853783100,a,4,66190.56,0.09070899
142,1784621880853783100,a,5,66190.76,0.00528788
142,1784621880853783100,a,6,66192,0.0082
142,1784621880853783100,a,7,66192.09,0.03771205
142,1784621880853783100,a,8,66192.41,0.12085977
142,1784621880853783100,a,9,66192.98,0.09070899
142,1784621880853783100,a,10,66192.99,0.00660985
142,1784621880853783100,a,11,66194,0.0082
143,1784621881558537000,b,0,66196.23,0.08970273
143,1784621881558537000,b,1,66196,0.0082
143,1784621881558537000,b,2,66190.53,0.13248955
143,1784621881558537000,b,3,66190.52,0.18192555
143,1784621881558537000,b,4,66190.1,0.02
143,1784621881558537000,b,5,66190.09,0.02
143,1784621881558537000,b,6,66189.15,0.20986675
143,1784621881558537000,b,7,66189.14,0.09070899
143,1784621881558537000,b,8,66189.1,0.01130923
143,1784621881558537000,b,9,66189.09,0.01834071
143,1784621881558537000,b,10,66188.49,0.00151083
143,1784621881558537000,b,11,66188,0.0082
143,1784621881558537000,a,0,66196.24,0.02039839
143,1784621881558537000,a,1,66197.05,0.001599
143,1784621881558537000,a,2,66197.53,1.7e-05
143,1784621881558537000,a,3,66197.9,0.0052873
143,1784621881558537000,a,4,66198.4,0.00153174
143,1784621881558537000,a,5,66198.45,0.0227032
143,1784621881558537000,a,6,66198.46,0.06299455
143,1784621881558537000,a,7,66199.52,0.09070899
143,1784621881558537000,a,8,66200,0.0082
143,1784621881558537000,a,9,66200.13,0.00660913
143,1784621881558537000,a,10,66200.43,0.06018567
143,1784621881558537000,a,11,66201.24,1.7e-05
144,1784621882134201400,b,0,66189.09,0.01834071
144,1784621882134201400,b,1,66188.49,0.00151083
144,1784621882134201400,b,2,66186.4,1.7e-05
144,1784621882134201400,b,3,66186,0.0082
144,1784621882134201400,b,4,66185.79,0.04540639
144,1784621882134201400,b,5,66185.6,0.00153174
144,1784621882134201400,b,6,66185.13,0.00755457
144,1784621882134201400,b,7,66185,0.01
144,1784621882134201400,b,8,66184,0.0082
144,1784621882134201400,b,9,66182.69,1.7e-05
144,1784621882134201400,b,10,66182.64,0.30395788
144,1784621882134201400,b,11,66182.63,0.18192555
144,1784621882134201400,a,0,66189.1,0.29334097
144,1784621882134201400,a,1,66189.76,0.03771124
144,1784621882134201400,a,2,66190,0.0082
144,1784621882134201400,a,3,66191.23,0.17554116
144,1784621882134201400,a,4,66193.06,0.15107323
144,1784621882134201400,a,5,66193.08,0.10628379
144,1784621882134201400,a,6,66193.09,0.02899469
144,1784621882134201400,a,7,66193.1,0.0227032
144,1784621882134201400,a,8,66193.58,0.09070899
144,1784621882134201400,a,9,66194,0.0082
144,1784621882134201400,a,10,66194.9,0.04650012
144,1784621882134201400,a,11,66196,0.0082
145,1784621883294382700,b,0,66189.09,0.09504805
145,1784621883294382700,b,1,66188.49,0.00151083
145,1784621883294382700,b,2,66187.76,0.01510854
145,1784621883294382700,b,3,66186.4,1.7e-05
145,1784621883294382700,b,4,66186,0.0082
145,1784621883294382700,b,5,66185.79,0.04540639
145,1784621883294382700,b,6,66185.6,0.00153174
145,1784621883294382700,b,7,66185.01,0.021638
145,1784621883294382700,b,8,66185,0.01
145,1784621883294382700,b,9,66184.13,0.00755468
145,1784621883294382700,b,10,66184,0.0082
145,1784621883294382700,b,11,66183.72,0.12087564
145,1784621883294382700,a,0,66189.1,0.2104253
145,1784621883294382700,a,1,66190,0.0082
145,1784621883294382700,a,2,66190.43,0.01510792
145,1784621883294382700,a,3,66190.76,0.00528788
145,1784621883294382700,a,4,66191.23,0.15097598
145,1784621883294382700,a,5,66191.24,0.09070899
145,1784621883294382700,a,6,66192,0.0082
145,1784621883294382700,a,7,66192.07,0.15107549
145,1784621883294382700,a,8,66192.99,0.00660985
145,1784621883294382700,a,9,66193.1,0.0227032
145,1784621883294382700,a,10,66193.57,0.13105031
145,1784621883294382700,a,11,66193.58,0.09070899
146,1784621884843799000,b,0,66189.09,0.09504786
146,1784621884843799000,b,1,66188.49,0.00151083
146,1784621884843799000,b,2,66187.76,0.01510854
146,1784621884843799000,b,3,66186.4,1.7e-05
146,1784621884843799000,b,4,66186,0.0082
146,1784621884843799000,b,5,66185.79,0.04540639
146,1784621884843799000,b,6,66185.6,0.00153174
146,1784621884843799000,b,7,66185.01,0.001638
146,1784621884843799000,b,8,66185,0.01
146,1784621884843799000,b,9,66184.13,0.01510936
146,1784621884843799000,b,10,66184,0.0082
146,1784621884843799000,b,11,66183.72,0.12087564
146,1784621884843799000,a,0,66189.1,0.12182326
146,1784621884843799000,a,1,66190,0.0082
146,1784621884843799000,a,2,66190.43,0.01510792
146,1784621884843799000,a,3,66190.76,0.00528788
146,1784621884843799000,a,4,66191.23,0.15587138
146,1784621884843799000,a,5,66192,0.0082
146,1784621884843799000,a,6,66192.07,0.15107549
146,1784621884843799000,a,7,66192.82,0.09070899
146,1784621884843799000,a,8,66192.99,0.00660985
146,1784621884843799000,a,9,66193.09,0.02
146,1784621884843799000,a,10,66193.1,0.0227032
146,1784621884843799000,a,11,66193.77,0.001638
147,1784621887193076300,b,0,66189.09,0.09492548
147,1784621887193076300,b,1,66188.49,0.00151083
147,1784621887193076300,b,2,66187.76,0.01510854
147,1784621887193076300,b,3,66186.4,1.7e-05
147,1784621887193076300,b,4,66186,0.0082
147,1784621887193076300,b,5,66185.79,0.04540639
147,1784621887193076300,b,6,66185.6,0.00153174
147,1784621887193076300,b,7,66185.01,0.001638
147,1784621887193076300,b,8,66185,0.01
147,1784621887193076300,b,9,66184.13,0.01510936
147,1784621887193076300,b,10,66184,0.0082
147,1784621887193076300,b,11,66182.81,0.32612701
147,1784621887193076300,a,0,66189.1,0.0567113
147,1784621887193076300,a,1,66189.18,0.24064609
147,1784621887193076300,a,2,66189.19,0.12086566
147,1784621887193076300,a,3,66190,0.0082
147,1784621887193076300,a,4,66190.43,0.01510792
147,1784621887193076300,a,5,66190.76,0.00528788
147,1784621887193076300,a,6,66192,0.0082
147,1784621887193076300,a,7,66192.07,0.15107549
147,1784621887193076300,a,8,66192.99,0.00660985
147,1784621887193076300,a,9,66193.06,0.02
147,1784621887193076300,a,10,66193.07,0.09070899
147,1784621887193076300,a,11,66193.1,0.0227032
148,1784621888925431900,b,0,66189.09,0.03066558
148,1784621888925431900,b,1,66188.49,0.00151083
148,1784621888925431900,b,2,66187.76,0.01510854
148,1784621888925431900,b,3,66186.4,1.7e-05
148,1784621888925431900,b,4,66185.6,0.00153174
148,1784621888925431900,b,5,66185.01,0.001638
148,1784621888925431900,b,6,66185,0.01
148,1784621888925431900,b,7,66184.13,0.01510936
148,1784621888925431900,b,8,66184,0.0082
148,1784621888925431900,b,9,66182.69,1.7e-05
148,1784621888925431900,b,10,66182.47,0.01510974
148,1784621888925431900,b,11,66182.4,0.00153174
148,1784621888925431900,a,0,66189.1,0.18299916
148,1784621888925431900,a,1,66189.17,0.09070899
148,1784621888925431900,a,2,66189.18,0.24064609
148,1784621888925431900,a,3,66189.19,0.12086566
148,1784621888925431900,a,4,66190,0.0082
148,1784621888925431900,a,5,66190.43,0.01510792
148,1784621888925431900,a,6,66190.76,0.00528788
148,1784621888925431900,a,7,66192,0.0082
148,1784621888925431900,a,8,66192.06,0.02
148,1784621888925431900,a,9,66192.07,0.15107549
148,1784621888925431900,a,10,66192.87,0.02
148,1784621888925431900,a,11,66192.88,0.09070899
149,1784621889344197400,b,0,66186.4,1.694e-05
149,1784621889344197400,b,1,66185.09,0.03450281
149,1784621889344197400,b,2,66185.08,0.03450281
149,1784621889344197400,b,3,66185.07,0.03450281
149,1784621889344197400,b,4,66185.06,0.03450281
149,1784621889344197400,b,5,66185.05,0.03450281
149,1784621889344197400,b,6,66185.04,0.03450281
149,1784621889344197400,b,7,66185.03,0.03450281
149,1784621889344197400,b,8,66185.02,0.03440281
149,1784621889344197400,b,9,66185.01,0.03440281
149,1784621889344197400,b,10,66185,0.04440281
149,1784621889344197400,b,11,66184.13,0.00755468
149,1784621889344197400,a,0,66186.41,0.60072254
149,1784621889344197400,a,1,66187.74,0.01510854
149,1784621889344197400,a,2,66188,0.0082
149,1784621889344197400,a,3,66188.07,0.00528809
149,1784621889344197400,a,4,66188.49,0.02
149,1784621889344197400,a,5,66188.5,0.25428173
149,1784621889344197400,a,6,66189.09,0.12086584
149,1784621889344197400,a,7,66189.1,0.1052133
